id;text;label
csis_12270;pengguna apalah kamu ini benar benar bangsat bodoh tolol bajingan tengik';hate
csis_565;pengguna ayo bangsa indonesia bersihkan etnis cina ahok;hate
csis_12134;ada yang bilang jokowi diktator eh ternyata orangnya kirim surat ke komisi pemberantasan korupsi meminta tunda pemeriksaan kurang bercermin itu orang.;hate
csis_1491;pengguna sudah nyata rezim anti islam.... dibilang juga hoax...;hate
csis_9628;pengguna bukan gerakan instan peluk aku untuk menghapus stigma negatif wanita bercadar yang cuma bersifat insidental bom teroris. prett';hate
csis_5614;nih benaran admin akun resmi? ?? coba dong pak pengguna kasih training dulu tentang ekonomi biar tidak asal tweet. admin goblok mempengaruhi citra partai lah ??;hate
csis_1997;memang kalau tidak pernah turun langsung ke lapangan.., maka tidak pernah tahu masalah yang sesungguhnya... pantaslah kalau jadi jongos cina... duh;hate
csis_5295;rt @USER: pengguna kualitas ustad kayak begini... goblok banget, kebanyakan makan micin neh... jokowi itu singkatan joko widodo.';hate
csis_7456;ngakak! rupiah melemah, warganet: tidak ada berita begini di metro televisi;hate
csis_10906;menolak lupa rt pengguna tentang peristiwa 98 kami sepakat dengan kivlan zen. bukan prabowo yang harus bertanggung jawab tetapi wiranto;hate
csis_7479;berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang-orangan sawah lalu ditaruh di laut. sia-sia! pecun...dang berengsek itu harusnya dijemput paksa! kecuali polisi memang takut pada pengikutnya.';hate
csis_13040;pengguna ih dasar maho';hate
csis_17516;dirs fix ahmadiyah bukan islam kan beda keyakinan;hate
csis_13798;anies congornya saja gede. realisasinya tidak ada. janji terus dari awal bisanya paling korupsi. balik jadi dosen saja bangsat.;hate
csis_19073;mudanu teriak usir wahabi tapi pergi haji ke negeri wahabi aneh mudahan selalu diberi hidayah umat muslim di negeri ini di berikan keamanan dari makar syiah laknatullah;hate
csis_4803;pengguna pengguna pengguna eh cebong dongok, goblok, importir importir aja, jasa ya jasa saja enggak ada negara importir yang maji, bukan tidak ada negara yang pendapatan dari jasa enggak maju, beda tolol!';hate
csis_19753;kalau ahmadiyah masih mengaku sebagian islam orang islam jelas tidak terima;hate
csis_20595;beda aliran mbak kalau islam mayoritas yang berkuasa sudah pasti keadilan dan dilindungi hak minoritas tetapi minus aliran syiah ya karena aliran syiah perusak negara yang dia dominasi;hate
csis_19815;komunis dan syiah itu pada dasarnya sama mereka pandai bertaqiyah mengadu domba memutar balikkan fakta dan berkamuflase jika pun terlihat beragama itu hanya puraâ² untuk mengelabui;hate
csis_8206;pengguna telusuri cepat pertemuan hatta ali dengan setya novanto, ini kasus luar biasa. pecat saja hakim cepi, jelas bermain mata.;hate
csis_5908;rt pengguna bubarkan saja lah panitia khusus bersama dewan perwakilan rakyat nya rakyat rugi bayar pajak untuk gaji mereka tidak ada kerja nya juga sibuk sama kepentingan mereka sndri..;hate
csis_10440;pengguna kamu tau tidak artinya bacot apa berisik lo';hate
csis_8142;pengguna pengguna pengguna pengguna harga dirimu turun hingga 180 derajat karena otak bercampur nanah dan kencing onta. kapan sadar woi!? #2019gantitelor';hate
csis_13874;"""dan ajeng pasti paham sih babi ahok kalau bicara santun, bangsat, taik, anjing, setan lo, dengan intonasi yang familiar tuntuna""";hate
csis_2953;"pengguna pengguna pengguna pengguna mungkin kalau tembus sampai 15000 akan ada menteri keuangan indonesia yang dapat penghargaan sebagai menteri terbaik sebumi plato &amp; mars.; ; #2019gantipresiden";hate
csis_6669;pengguna kayak kamu terkutuk';hate
csis_205;gerombolan kadal jidat gosong,mmg bgtu, sukanya ribut tapi kalau gerombolannya yang salah pura pura budek..dasar gerombolan cingkrang uniform resource locator;hate
csis_13931;kalau punya duit diam diam saja nanti diminta betul budayakan ajdi cina pelit i am embracing the stereotype;hate
csis_7328;pengguna mata kamu picek';hate
csis_7830;pengguna pengguna pengguna selamat kampungan dimana met... dekat unahe junjunganmu ya e.... kuclukk.... cebong cepek luuh..';hate
csis_11559;buah simalakama itu bernama asma dewi penyebar sara waktu kampanye anies sandi;hate
csis_7416;pengguna pengguna dan kamu pasti penganut islam garis keras kan, omongmu kelihatan mendem kencing onta.';hate
csis_7942;"komplit sudah! tidak hanya kebanjiran tenaga kerja asing (tenaga kerja asing), malahan :; jokowi restui warga negara asing duduki jabatan direksi bumn. ; benar-benar parah negeriku ini! tidak ada pilihan lain selain ; #2019gantipresiden; #2019gantipresiden;";hate
csis_6828;rt pengguna terlalu membabi buta tito membela jokowi sehingga pungutan liar dilingkungan kepolisian mulai menggeliat tidak disadari;hate
csis_8658;pengguna pengguna pengguna pengguna sarap nih orang';hate
csis_179;"pengguna tahun 2019 rakyat makan aspal dan beton; ini adalah solusi jitu mengurangi kemiskinan; ; keahlian cebong hanya 1, tukang tipu !!!; cebong adalah gitu, goblok enggak ketulungan. plonga plongo mengakibatkan optimisme berlebihan; ; #2019gantipresiden #";hate
csis_3498;kadang yang kemarin sudah follow, hari ini jadi pengikut baru. kan tertara ya di unfoll, tetapi follow lagi. geblek apa bagaimana sudah itu manusia';hate
csis_7002;front pembela islam renovasi masjid itu sangat tepat, ahok kafir kristen apa mengurusi masjid masjid apa hubungannya.....;hate
csis_13065;rt pengguna cara serang ahok : kafir galak;hate
csis_35;pegawai guardian training lagi kayak mentang mentang gue kayak gembel cuma kaos sama flat shoes bertanya dijutekin bangsat memang malas belinya juga kabur gue ke matahari';hate
csis_16853;ternyata benar oknum itu sudah menyebar di rezim dendam mereka terhadap orde baru terlampiaskan di era mukidi dengan strategi islamphobia mereka mengadu domba umat dan sesama anak bangsa hanya komunis dan syiah yang benci terhadap islam;hate
csis_14048;ya salah banget orang arab tidak ada yang korup justru membantu kemerdeka an ri bagaimana itu manusia komunis yang diimpor dari cina yang sampai berjuta juta tidak masalah bagi jkwe luhut dan lah mungkin karena anak partai komunis indonesia saja bisa duduk manis di dewan perwakilan rakyat era yang pro partai komunis indonesia;hate
csis_2919;"pengguna tenang nanti lagi dukhan, muslim sehat sehat saja hanya kena flu sedikit, kafir &amp; munafik keluar nanah dari telinga &amp; tubuhnya bengkak 40 hari kemudian modar !!!'";hate
csis_4952;pengguna ulama cebong kan abu janda. ooo sekarang sudah ada gerombolan baru yaa. paling2 1 alumni sama janda.qkwjw';hate
csis_6889;buat ahoker yang takut matinya enggak disalati , tenang ada abu janda ustaz gadungan yang siap disalatkan ahoker & jokower;hate
csis_10233;pengguna pengguna umat apaan itu? umat onta ya? ustad apa nabi bawa bawa umat?? ustad cangkeman';hate
csis_13732;"""#jujur orang cerdas dan pintar pilih orang imam dan mampu memimpin ..bisa sholat...bisa ngaji..santun, sopan..tidak seperti babi kafir ahok""";hate
csis_19965;sejak kapan ahmadiyah muslim;hate
csis_5453;pengguna tangkap saja itu jenderal banci kayak prabowo yang bodoh;hate
csis_13125;pengguna selamat datang rezim komunis anti islam;hate
csis_4941;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna cebong produsen hoax...tukang bohong dan ingkar janji';hate
csis_10649;tidak ada yang salah dengan ucap usir kedutaan besar myanmar atau cabut nobel suu kyi apa bedanya dengan ucap turunkan jokowi atau bubarkan dewan perwakilan rakyat ketika demo;hate
csis_9862;"kita harus usir keturunan cina dan pertahankan pribumi. ""arab tidak di usir?"" ""tidak dia hanya keturunan"" ya sama saja -_-";hate
csis_17271;jika pengeras suara ahmadiyah keluar bisa dikeroyoklah memang meeka beda;hate
csis_7989;pengguna lebih bagus kalau dewan perwakilan rakyat yang di bubarkan;hate
csis_13988;bagi lord tenaga lokal kalah sama tenaga cina walau di cina mereka gembel;hate
csis_12762;rt pengguna rejim yang membuat e kartu tanda penduduk itu rejim sby.. jangan pura-pura lupa.. yang di penjara juga partainya susilo bambang yudhoyono;hate
csis_6072;kalian bubarkan komisi pemberantasan korupsi kami bubarkan wakil rakyat!! uniform resource locator;hate
csis_12395;pengguna woi kecoa kamu bisa baca dari atas? jangan terlalu dungu ya dasar kecoa..';hate
csis_5915;si babi cina sangat biadab memperlakukan kaum pribumi, dan para jangan jangan surat pemberitahuan tahunan barisan serba guna & nu nusantara mendukung ketimpangan ini, biadabnya mrk!;hate
csis_11991;pengguna itu bibir ky congor bebek';hate
csis_13748;"""@USER @USER yang salah itu mereka menulis terdakwa penista agama,coba kalau ditulis baginda yang mulia pasti tidak masalah..cuih..""";hate
csis_6323;open follow for rupiah sekalian follow nih rupiah sok kecantikan pengguna pengguna padahal pacarnya kayak tai uniform resource locator;hate
csis_1679;rt pengguna pengguna istimewanya orang ini dimata jokowi. tetapi publik tidak akan tertipu oleh penyamarannya. dukung peraturan pemerintah pengganti undang undang organisasi masyarakat;hate
csis_20966;tapi benar lo kalau yang jadi teroris itu oknum dan kalau yang suka mesum itu syiah katanya lo ini;hate
csis_18760;tergantung apakah menyimpang sampai murtad surat pemberitahuan tahunan ahmadiyah yang mengakui punya nabi baru itu bisa dihukum mati kalau tidak mau taubat kalau dalam hukum islam tetapi kalau tidak sampai murtad ya tidak;hate
csis_14059;sudah ada yang teriak osang asing cina belum;hate
csis_20648;menghujat islam aliran sesat bisa dapat pahala malah yang jelas jelas sesat maksudnya seperti ahmadiyah;hate
csis_6300;pengguna bikin pertanyaan frame cebong banget';hate
csis_11832;pengguna jauh banget anjer. morgan mukanya lembut (iyaaaaa), juni mukanya brengsek';hate
csis_9779;ajak semua negara oki, buang islam pak lukman, hanya itu jalan damai di timur tengah;hate
csis_4818;pengguna dungu idiot permanen';hate
csis_6560;pengguna kamu kalau mau jadi jablay pro, belajar dulu nop. jangan langsung pap tete pap tete dong';hate
csis_4401;mereka tidak tertarik melihat koruptor bantuan likuiditas bank indonesia yang pelaku pelakunya taipan binaan komunis cina dan mitra nya megawati sp;hate
csis_195;oleh rezim sekarang atas kendali negara cina komunis yang menjadi patron tunggal rezim anti islam ( jokowi );hate
csis_3443;pengguna kampang kamu anj';hate
csis_8649;pengguna cewek gila. sinting. freak';hate
csis_17892;ada ketidak keadilan di pengadilan harus meneng saja ahmadiyah seharusnya bikin agama sendiri bikin keresahan dikalangan umat bubarkan;hate
csis_11725;mulutmu bau tai babi,pembela orde baru arab pribumi surat pemberitahuan tahunan pengguna memalukan!hih banyak bacot diculik kamu sama presiden bubar'2030! uniform resource locator;hate
csis_10312;pengguna dasar onta, pulang saja kamu ke arab sana';hate
csis_18447;oi saya dari kalimantan barat kalau tidak tau dengan tanah kami jangan asal bacot ahmadiyah tidak ada kaitan dengan suku kalau anda mau tau bahwa kami di sini penuh dengan toleransi sesm tetapi beda dengan ahmadiyah bahkan kalau dibiarkan mereka itulah yang membahayakan toreransi yang sudah kami bangun;hate
csis_10916;menasbihkan diri sebagai ustad tetapi mulutnya seperti jamban.. sifatnya penuh kedengkian, kebencian, ketamakan, rakus, berwajah licik itulah sih tungku meledak sang provokator bertameng agama user';hate
csis_6610;kalau begini bagaimana rakyat tidak curiga bahwa rezim sekarang anti-islam pak... uniform resource locator;hate
csis_9336;geblek kenapa menandai kamu ya wkwkwk';hate
csis_17016;diantaranya kaum sekuler yahudi syiah munafik dan kafir harbi;hate
csis_6661;jadi sebenarnya dokumen hasil tim pencari fakta munir itu tidak hilang. yang hilang adalah nyali politik jokowi. kenapa? apa karena kasus ini terjadi di era mega?;hate
csis_6998;ini sebuah serangan balik perang twit kubu pengguna yang menelan seorang kader golkar yang dikenal juga sebagai konsultan politiknya anies -sandi;hate
csis_10039;rt pengguna prestasi ahok,  selain menjadi mafia koruptor dan penista agama, dirinya berhasil tenggelamkan jakarta melalui congoran cebong;hate
csis_13051;pengguna apa hubungannya, geblek';hate
csis_4456;nada ketus presiden .... hehe kelihatan diktatornya jokowi...... uniform resource locator;hate
csis_24770;cina atau tiongkok atau komunis atau penjajah atau tionghoa atau sipit atau kulit kuning atau pembenci islam atau cukong atau taipan atau mafia atau konglomerat atau korup kelas kakap atau atau atau atau atau rakyat pribumi sabang sampau merauke kapan makmur dan sejahtera;hate
csis_10348;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna edan ..edan...  pokoknya #2019gantipresiden  dan usir cina cina keparat tidak tau malu';hate
csis_10853;pengguna *menunggu serbuan onta pemuja turki*';hate
csis_13903;aku yang jelas kiamat tidak akan terjadi sebelum kamu berperang dengan org² berkulit kuning bermata sipit berhidung pesek dan wajah² mereka menyerupai tameng yaitu rusia cina korea utara setelah itu kita akan berperang dengan bangsa rum mereka membawa bendera koalisi as sekutunya;hate
csis_13688;#debatfinalpilkadajkt mati kamu ahok;hate
csis_4043;kristen ortodoks agama yang sangat mengerikan.. mereka sholat,pake jilbab hampir sama penampilannya dengan orang...;hate
csis_333;rt @USER: pengguna pengguna adian gaya kamu kayak beruk. begini kalau supir tembak metromini masuk dpr. kampungan lu.';hate
csis_11858;pengguna pak pengguna mudah mudahan anda semakin melihat bahwa muhammad hanya seorang buta huruf dungu yang biadab;hate
csis_6286;rt pengguna ayo bangsa indonesia bersihkan etnis cina perompak aset negara;hate
csis_6349;pengguna pengguna sudah lemu, ireng, kafir sisan asu';hate
csis_7320;pengguna padahal dulu amien yang menuduh prabowo dalang sebuah kerusuhan;hate
csis_1523;allah subhanahu wa taala yang di-sembah2 muslim adalah syetan, halalkan rampasan, mengajarkan tunduk patuh dan mengobarkan cocok cocok penis;hate
csis_8157;19.endingnya adalah khilafah yang ditempuh dengan bikin partai. penerus di/tii ini sama bahayanya dengan ideologi komunis pengguna pengguna;hate
csis_20866;mereka merusak agama orang lain sebaiknya ahmadiyah jadi agama tersendiri jadi jelas tidak seperti sekarang seperti gagak di sekumpulan bangau;hate
csis_9786;pengguna pengguna pengguna otak kamu dungu ya;hate
csis_1632;mengaca kamu bolot uniform resource locator;hate
csis_12111;pengguna pengguna di situlah tidak adilnya kelen.. negara republik cebong dimana yang hoaks masih di kejar';hate
csis_2464;muslim rohingya berusia 80 tahun ini harus lari dari persekusi teroris budha!;hate
csis_4621;pengguna kalau tiap ganti presiden cari simpati dengan cara menambah cuti, naikan gaji dan tunjangan hari raya pegawai negeri sipil mau jadi apa negara kita 5 tahun ke depan. katanya krisis? #jokowi makin kelihatan lucunya';hate
csis_1360;pengguna bajingan memang indosat -_-';hate
csis_10126;pengguna pengguna pengguna #daruratduniaperadilanindonesia ..pengadilan negeri pun jadi tempat ajang kebencian sara.. itu sih terdakwa seiman hakim atau bukan. jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pakai duit pengadilan indonesia;hate
csis_9542;pengguna pengguna dari rakyat oleh rakyat dan untuk rakyat itulah figur pak user, yang teriak anti asing asing justru merekalah yang pro asing asing, kubu oposan kebanyakan minum oplosan iya mendem.  #2019tetapjokowi  #2019pilih;hate
csis_11902;pengguna pengguna benar benar bebel nih cebong';hate
csis_6558;pengguna mentang mentang berkuasa semua mau diambil, bahkan juga kewenangan judisial,  sarap ...';hate
csis_5025;di arab koruptor di potong tangan di cina koruptor di potong kepala di indonesia koruptor di potong masa tahanan;hate
csis_5649;pengguna menyerah sebelum berperang, cupu!';hate
csis_100;prabowo sudah kalah menyebut bantuan jokowi hanya pencitraan adalah ratapan pilu;hate
csis_71;pengguna iya cocot';hate
csis_11711;anies sandi bentar lagi terbukti menang karena saracen;hate
csis_17632;ayat alquran dan hadis yang mewajibkan jilbab itu sudah jelas jadi sudah tidak perlu tafsir kalau tafsir sudah berbeda dengan artinya itu sudah tafsir salah kaprah berarti dia tidak berpegang dengan alquran hadis tetapi dengan tafsir otaknya sendiri itulah akhirnya muncul aliran sesar surat pemberitahuan tahunan wahabi isis jil syiah dan lain lain;hate
csis_7581;pengguna iya, pengguna kalah lawan bani taplak. lol.';hate
csis_3268;pengguna pengguna kata kamu suruh ceritakan geblek';hate
csis_12489;pengguna pengguna pengguna pengguna pengguna pengguna pengguna ah kacrut lah, sok sibuk membela tetapi masih belum tau siapa yang bakal jadi wakil presidennya ';hate
csis_5009;pengguna iya betul juga ya. aku kok merasa bodoh membalas komen komenmu yang tolol..... hehehe.. makanya balik ke bangku sekolah.. baca banyak data. jangan karena rasa bencimu otak mu jadi gagal bekerja.';hate
csis_11689;rt pengguna pengguna pengguna min apa benar ini orang kerja di kantor pajak? kalau iya memalukan sekali kepala kepolisian republik indonesia;hate
csis_10382;usir duta besar myanmar pelindung teroris buddha save rohingya;hate
csis_40;tidak pernah mendalami al-quran ya bang??? pantas saja mulutnya kayak orang kafir bejat hina farhatabbaslaw';hate
csis_8227;pengguna pak pengguna sebagai pribadi anda boleh tak peduli ditipu islam, sebagai menteri penipuan ini harus dibuka;hate
csis_7194;pengguna pengguna pengguna berarti rejim jokowi sama saja dong... ganti ah';hate
csis_2428;"pengguna ini namanya pahlawan kemalaman ???; saran, sebelum buat laporan, coba tanyakan apa agama sih abu janda ini ??? ???; ; #2019gantipresiden";hate
csis_6542;pengguna pengguna pengguna pengguna hijrahlah sebelum terlambat. saya yakin semua akan menjadi cebong.';hate
csis_5280;pengguna pengguna pengguna buru hapus pengikut kamu cebong keburu orang lihat..bejad elo';hate
csis_13955;boneka cantik dari cina tak boleh disentuh apalagi dihina;hate
csis_11833;pengguna ini ada yang #kebelet2periode kelakuan kayak gini, sok #2019gantipresiden insya allah #2019prabowori1;hate
csis_5311;minoritas mana yang tertindas di indonesia, cina bahagia saja kok;hate
csis_10548;pengguna pengguna pengguna congor nya dedemit.';hate
csis_2588;pengguna pengguna pengguna membawa nama islam tetapi menggunakan cara pki. partai komunis syariah';hate
csis_12382;malas banget mengikuti namanya politik indonesia..... gue menunggu presiden yang bisa bikin indonesia semaju singapura bahkan kayak dubai baru gue dukung 1000% ...... politik indonesia adalah masih 70% cuit2.. maaf gue berbicara begini karena ini adalah fakta...;hate
csis_7206;pengguna pengguna kalau saran gue mundur saja jalan yang terbaik;hate
csis_18924;utriza yang suka taqiyah itu syiah dan partai komunis indonesia;hate
csis_12896;pengguna lebih satria anies sandi mundur;hate
csis_18354;keren bang syiah adalah teroris yang nyata;hate
csis_5627;pengguna pengguna - kalau kalian punya uang sebanyak itu kenapa tidak bantu pemerintah ? - kenapa tidak beli saham freeport ? kalianlah yang sebenarnya antek asing asing anti indonesia..';hate
csis_13956;ini orang memang jelas antek oligarki dan boneka kacung cukong cina komunis;hate
csis_10836;pengguna pengguna pengguna semua daerah bukannya sudah menyuarakan #2019gantipresiden , hanya kampung cebong yang belum ';hate
csis_13738;"""ahok tidak layak seperti manusia, dia lebih tepat seperti babi yang tidak punya akal pikiran dan jiwa manusiawi""";hate
csis_17944;alaidid woi muannas syiah anjing polisikanlah yang jelas kami rakyat telah melihat video itu yaqutanjing yang membandingkan suara azan dengan gonggongan anjing bagaimanapun kamu memutarbalikkan rakyat tidak segoblok kamu muanas syiah anjing;hate
csis_10702;rt @USER: susilo bambang yudhoyono itu grand master politik tidak ada yang sanggup samakan beliau. jokowi tidak ada apa-apanya. tidak pantas jadi presiden uniform resource locator;hate
csis_21121;kamu orang sunni memuja orang syiah masuk neraka kamu;hate
csis_1502;"ustaz dan ulama bicara politik dibully diminta berhenti.; anggota parlemen kritik, dimaki maki dibilang grup sakit hati.; tokoh nasional kritik, dibunuh karakternya.; pejabat aktif rajin kritik dipecat.; terus ""penjilat"" saja yang boleh bicara politik menyanjung";hate
csis_10738;om makar om ya tidak makar jelas megawati... membiarkan cina-cina korup bantuan likuiditas bank indonesia berada di partai demokrasi indonesia perjuangan ! lengserkan jokowi;hate
csis_12575;yang kayak indonesia bukan orang indonesia, tapi cina, kan aneh. ayo pribumi, usir mereka dari negeri kita ini.;hate
csis_3140;hanya antek dan kaki tangan komunis yang tak punya hati perut uniform resource locator;hate
csis_10919;demo 299 adalah demo stres frustrasi dan gagal. tadinya demo itu menjadi demo massal dengan ratusan ribu dan... uniform resource locator;hate
csis_6880;pengguna gilasih kimia organik kemarin gue modal gambar struktur doang. tetapi kalau benzena angkat tangan sudah gue bangkai apaan memuter muter. ya kamu yang setan';hate
csis_9674;itu akun neopki>komunis>atheis! hanya berani muncul bak jamur di musim hujan di rezim jkw! lebih pantas disebut rezim apa sekarang ini ya?? miris;hate
csis_3081;pengguna pengguna terus mau kamu apa antek-antek wowo? ';hate
csis_11074;"eh sori banget nih milton j bennet, kamu apa punya s3 kalau cuma mau bilang ""simpati sama empati sama sama penting"" goblok'";hate
csis_8145;pengguna pak pengguna kementerian agama harus ungkap ajaran dungu & biadab yang ada di alquran agar masyarakat tak tertipu;hate
csis_13849;baswedan pantas jadi gubernur jakarta dan komisioner kpk..... ahok kafir pantasnya jadi germo di alexis....;hate
csis_9866;pengguna pengguna pengguna iyalah memangnya lu, burik wkwk.g';hate
csis_20113;ayu hakekat hormat ulama itu bukan pada fisiknya tetapi pada ilmu yang disampaikan sang alim kan ngawur dan kontra jika pak gubernur jawa tengah bersikap hormat pada alim tetapi juga pembela orang ahmadiyah yang jelas mrngacak islam;hate
csis_2603;apa komisi aparatur sipil negara berani lawan?kl.iya rakyat salut..!jgn hanya ky ombusman..koar2 trs.diem.mana hasilnya?malah mengurusi tenaga kerja asing disulut!apaan tuh..tanah abang ditutup.user bungkam.pd takut organisasi masyarakat atau takut tidak dpt/disetujui bagian apbd?kl niat ud usut ,pasti b;hate
csis_11213;ih gila nirina bego banget.';hate
csis_6449;rt pengguna yang menebar kebencian itu ahok mbak,masa mbak tidak tau sih sampai dia jadi terdakwa lah pengguna;hate
csis_3144;pengguna pengguna pengguna kampungan!';hate
csis_10608;pengguna itu anak udik yang di belakang bisa minggir gak';hate
csis_4204;"pengguna pengguna pengguna pengguna kaum otak cingkrang suka hoaks maklum jujungannya prof abal abal dan ulama yang belajar di sekolahan kafir; ; g?k ada sejarahnya nu dukung khilafah. kenapa merasa minoritas ya m?u mencari simpatisan dari nu... ; dasar wa";hate
csis_9797;pengguna pengguna tenggelam kan kunyuk penghianat penghancur bangsa yang satu'a lagi pak uniform resource locator;hate
csis_13747;@USER sih ahok pantasnya dinobatkan sebagai babi mengeprek;hate
csis_4014;pengguna pengguna pengguna logisnya ya memang pesanan atau memang ahoker belum bisa maaf on lah. memang warga daerah khusus ibukota bego';hate
csis_2865;komunis itu akal-akalannya kivlan zen saja sebagai bentuk kekecewaan karena pengguna tidak jadi presiden uniform resource locator;hate
csis_3986;pengguna pengguna dan dia kayak memilih pilih nge-replay-nyeee.. ke gue doang.. kalau sama kaum adam mah... melipiirrrr doi.. tetapi nanti lagi juga akan gue blok saja daghh.. sama sekali tidak ada manfaatnya membaca komen dari kaum bani kampret tsb.;hate
csis_5807;pengguna mantap selamat untuk #2019gantipresiden #2019presidenbaru;hate
csis_1780;pengguna pengguna pengguna pengguna yakin kamu sekolah..agama kamu merah ya waktu sekolah.. kapar kafir ..barang2 kamu memang made in saudi??? ..paling handphone china..kasihan gue sama hidup lo..jgn gila ya jokowi 2 periode ahok bebas tahun depan.. tuan guru bajang sudah;hate
csis_1601;pengguna justru itu sebutan yang paling terhormat, saya malah kasihan sama cebong benerannya, di samakan dengan kaum dungu.';hate
csis_13994;tetap tidak ada yang mengalahkan babinya orang cina;hate
csis_2872;pengguna pengguna pengguna kalau kamu kebanyakan makan duit apa cong??? duit dari partai, partai dari aseng, asing rampok duit rakyat, nah sekarang kamu mau jual rakyat kecil?? otak kamu dimana cong?? \;hate
csis_8346;ratusan massa organisasi masyarakat islam gerebek lebih jakarta: ganyang pki! uniform resource locator uniform resource locator;hate
csis_17664;purnomo waktu dibakar tempat nya itu status ahmadiyah itu bagaimana masih berlindung di bawah nama islam dan nyesatin umat islam jangan harap kalau kami diam saja melihat praktik sesat umat ahmadiyah intinya gampang saja silakan kalau mau buat agama di indonesia ini tapi tidak usah;hate
csis_22505;pngamanan brlebihan oleh pihak keamanan untuk demo soal cina depan menteri kesehatan lupa kali kalau kakek nenek yang demo yang berjuang sampai mati untuk kmrdekaan indonesia bukan warga negara indonesia tionghoa apa lagi cina warga negara indonesia tionghoa baik sama pribumi karena ada maunya dan suap para pejabat serta pnguasa untuk dapatkan maunya;hate
csis_8280;masalah dunia dan masalah nafsu ya kang pengguna . kata kata kok bersayap kayak burung hantu. uniform resource locator;hate
csis_21161;ekokuntadhi yang tidak tau prestasi anies baswedan itu diduga keras turunan partai komunis indonesia syiah lgbt community dan makhluk ber intelligence quotient;hate
csis_7453;rt @USER: pengguna pengguna ruhut tambah gila tun ';hate
csis_6820;"ciri khas cebong yang melekat..kalah data fakta,langsung otak porno tidak keluar...???; #2019gantipresiden; #2019presidenbaru; #asalbukanjokowi";hate
csis_5935;#matanajwadebatjakarta kalau untuk urusan bacot memang anis nya juaranya..memang kita bakal makan bacot di jakarta..haha..paslon yang aneh gede bacot doang.;hate
csis_1930;urus telur saja tidak becus bagaimana dengan urusan yang lain , dasar cungkring sudah peang ,minta 2 x';hate
csis_2884;rt @USER: prabowo terbukti terlibat kasus penculikan uniform resource locator;hate
csis_888;beriman kepada allah subhanahu wa taala yang dungu & biadab? anda mendungukan & membiadabkan bangsa;hate
csis_13142;bubarkan_dpr bubarkan_dpr bubarkan_dpr bubarkan_dpr bubarkan_dpr bubarkan_dpr bubarkan_dpr bubarkan_dpr;hate
csis_12220;rt @USER: hoaks identik dengan pak jokowi mulai dari esemka kemudian ekonomi meroket termasuk klaim keberhasilan susilo bambang yudhoyono *infovalid;hate
csis_7653;pengguna pak pengguna jalan menuju indonesia baru tanpa islam akan jadi indah, jika muslim dapat diajak diskusi;hate
csis_3128;pengguna lost respect untuk kesekian kalinya buat agency yang kamu banggain, buat artis yang kamu banggain.  kelakuan tai kucing di kasih nyawa sih kea gini.  lo di tabok duit sama lee soo man mau? di tabok lamborgini sama gede mau? di tabok sama material;hate
csis_1164;rt pengguna apa pak jokowi tidak punya staf ahli khusus mempertahankan aset nasional? terlalu.... diktator jomlo lokal;hate
csis_5551;pengguna pengguna mendukung gubernur bermulut kotor, suka bawa bawa isu sara, memaki kesana kemari, sebut al maidah 51 di peresmian tambak (entah apa hubungannya ikan dengan almaidah51) adalah ciri orang tidak cerdas. ?. #2019gantipresiden;hate
csis_8873;kenapa sih teman gue harus kamu rebut? babi emang!!!';hate
csis_10982;pengguna pengguna pengguna pengguna seng tidak senang islam nusantara pki.';hate
csis_12494;"paling nanti komentarnya ""jangan transaksi pakai dollar"".; ; #2019gantipresiden ; #2019presidenbaru";hate
csis_9631;pengguna pengguna pengguna usir rohingya dari indonesia, karena rohingya sudah menistakan gadis buddha di myanmar.;hate
csis_2280;pengguna orang kayak begitu memang maunya bayinya dibunuh aja. polisi moral keparat';hate
csis_27114;kamu mau ayahmu dipindah tugaskan ke papua;hate
csis_5744;ini gubernur pribumi kamu yah. #2019gantipresiden;hate
csis_4419;pengguna ahok sih kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?;hate
csis_13957;sudah dikendalikan oleh cukong cukong cina oligarki;hate
csis_20960;den den picik amat ternyata cara berpikir syiah;hate
csis_6885;"pengguna ; jadi kita kamu sampa di kolong tol ada, sejak orde baru artinya gubernur sebelum geb anis tidak pernah kerja ya bro, juga presiden yang ganti soeharto sekolah dasar hari ini tidak kerja ya yang kerja kalian dua saja y, enak betul itu bacot";hate
csis_12922;pengguna banyak cebong stres di sini ';hate
csis_4715;rt pengguna pengguna hati itu racun ini contoh orang yang keracunan hati;hate
csis_6451;"semakin semarak'...; ; #2019gantipresiden ; #2019presidenbaru";hate
csis_6947;pengguna mengakui muslim tapi menonton bola kafir haha munafik loh. jokowi itu sama sama gue. full sebulan tidak mau menonton bola . kecuali timnas dan persija. berak kamu mencret tong';hate
csis_13648;nomor 1 sok tau lagi langsung di sekak wkwk #debatfinalpilkadajkt;hate
csis_4357;pengguna pengguna umat bani kencing onta bodoh amat kalau mau marah';hate
