id;text;label
csis_5814;dengan keadaan ekonomi skrg, baik laaa kamu kamu dan kamu pikir macam mne natural killer majukan hidup, mcmâ?;not-hate
csis_28598;dalam mandat inggris tidak ada sama sekali state of israel yang baru diputuskan malam sebelum deklarasi mei tahun ini memang bukan soal bani israel yahudi tapi pendatang zionis yang mengakui yahudi terus ngusir pribumi kristen dan islam mendirikan negara israel nakba;not-hate
csis_6001;@USER buaya model baru. mulutnya kebanyakan makan gula.;not-hate
csis_29235;tetapi salahnya sih para protector itu mereka seakan akan pamer kekuasaan dan melegalkan praktik penyalahgunaan gunaan wewenang mengancam bapak sf yang polisi itu dipindah tugas ke papua;not-hate
csis_17000;perang melawan syiah di yaman adalah jihad;not-hate
csis_20897;dirs gampang ahmadiyah itu masih islam taat rukun islam dan iman kalau bahai adalah memang sudah lepas dari islam dan mengaku membuat agama sendiri;not-hate
csis_16460;memang daripada orang cina sok tak offensive lah kan;not-hate
csis_29192;mau nanti papamu ditugasin ke papua saya juga anak tentara makanya saya hati hati di sosial media siyi jigi inik tintiti mikinyi siyi hiti hiti di siciil midii tidak usah bawa bawa papua bisa tidak kak korea pop adalah korea pop saja;not-hate
csis_15858;kalau dia presiden indonesia akan didukung amerika untuk mengimbangi pengaruh cina itulah kenapa isu yang digulirkan anti asing tapi pasti ada barternya bungkusnya kerja sama surat pemberitahuan tahunan jaman orde baru menggantikan orde lama kita kehilangan tambang emas apakah kita mau surat pemberitahuan tahunan itu;not-hate
csis_22121;tidak hujan nih imlek pertanda apakah buat orang tionghoa;not-hate
csis_15013;padahal lebih ke cina barat daya kamu;not-hate
csis_4572;kinerjanya mulai terlihat, ia mencoba maju menjadi calon wakil gubernur jawa timur khofifahemiljatimsatu;not-hate
csis_16696;lain macam lah pekerja marah bos nih haha siannnn amat cina jangan marah sisturrr;not-hate
csis_25027;men yang anggap dia tokoh tionghoa paling cuma sih felix siau doang;not-hate
csis_20631;lkarena ustaz ahmadiyah kalau berkhutbah tidak pernah memancing emosi atau provokasi;not-hate
csis_27656;ku kira kita asam dan garam ternyata kita kristen dan islam;not-hate
csis_28949;ayep zaki di papua;not-hate
csis_5508;"perkloter, yang sehari kadang bisa 5 kloter :(. padahal tahlilnya pas malam aja; ; malah ngasiâ² begitu sudah jadi budaya ya :( miris";not-hate
csis_16610;bm aku harap pengundi cina buat tsunami tolak dap yang gila sangat nak jadi gubernur nih sampai sanggup dengan puak pro madey my;not-hate
csis_17344;kalau para kafir melecehkan dan menista islam seenak dengkulnya kapan dibilang intoleran dan jadi ancaman nyata kerukunan umat beragama lagian kenapa aliran sesat ahmadiyah tidak disuruh bikin agama sendiri jangan dompleng islam;not-hate
csis_27779;jangan begitu nak hati kamu kamu mau papamu di mutasi jauh ke papua begitu misalnya papua memang kenapeeee wkwkwkwkwkwk;not-hate
csis_11644;@USER umat?? mending jadi kristen deh kalau akan di klaim umat yang mengikut partai keadilan sejahtera dan rizieq sihab;not-hate
csis_18914;ndara net dia syiah;not-hate
csis_15051;didu bejabat sekarang mudahnya menudu kedelai mahal sebab babi di cina pemilihan umum di undur sebab konflik rusia lawan ukraina;not-hate
csis_18293;wah oposan kuontol selalu cari kesempatan buat politisir ucapan dokter faheem sini gue kasih jawaban buat kamu kalau dokter faheem berstatus warga negara indonesia maka dia tidak bakal dapat peluang untuk jadi menteri kesehatan karena beliau adalah penganut ahmadiyah dan oposan right wing benci ahmadiyah;not-hate
csis_6035;sampai sekarang aku tak jumpa lagi maklumat pasal bangsa yang ada parut kat muka dia(perempuan),cam kesan torehan pisau. sama ada itu budaya untuk kecantikan atau ritual agama mazhab mereka. padahal mereka islam;not-hate
csis_15494;tetapi memang us nih cuma manasin doang anjing ini cina juga ikutan bikin konflik nerbangin jet tempur di taiwan wah rusia perang sepertinya saya harus juga ikut memancing perang dengan taiwan;not-hate
csis_16359;farisin pekebun kampung erena tekeuchi adli tabib cina macam macam ada;not-hate
csis_2379;@USER padahal semua jaringan hidup ya pasti punya potensi jadi habitat cacinglah. sapi, babi, manusia pun :)));not-hate
csis_19264;paham syiah dan komunis sudah terlalu brutal mengacak kedamaian bangsa dan negara ini;not-hate
csis_10635;sejak tahun delapan puluhan lagi majlis fatwa kebangsaan telah menetapkan umat islam haram terbabit dalam program zionis termasuklah kelab kelab rotary, lion dan sebagainya;not-hate
csis_280;tidak! kata salah seorang khalifah rasyidin itu, kami dahulu memerangi orang kafir bersama mereka. kalau begitu, mereka orang-orang munafik. tidak juga. sebab, orang munafik;not-hate
csis_5951;5. apa saja tantangan yang pernah dihadapi? @USER kuchat;not-hate
csis_21893;kalau tidak mengeluarkan induk duit anak anak duit tidak akan datang kira kira begitu kalimat emak kalau direct translate dari pepatah tionghoa ke bahasa indonesia intinya jangan takut mengeluarkan modal untuk mendapatkan untung yang lebih besar;not-hate
csis_14326;belum bisa bro next time ya pasti dikabarin tetapi malam ini harusnya ada bro tabib ardi sobat cina;not-hate
csis_10745;@USER bahan bakar minyak naik harga sapa yang mau lewat jalan tol? sapa yang mau naik pesawat? jadinya sepi jalan tol dan bandara tidak bisa balik modal akhirnya dijual yang beli asing dan asing;not-hate
csis_10384;new post: dodi reza ajak ciptakan pilihan kepala daerah bersih di sumatra selatan;not-hate
csis_25974;warga papua dukung otsus;not-hate
csis_20650;didu apakah ahmadiyah agama diakui di indonesia;not-hate
csis_16711;tenkiu paman cina dan anaknya sebab ada kat kolam itu sampai weols beransur naik feeling glad kamu ada ketika the situation ongoing though kamu do nothing tapi your presence do help alot saya akan doakan kebaikan yang hebat untuk paman anak beranak;not-hate
csis_27760;sepupu gue di arab ke hijab padahal kristen tidak mau kamu omelin juga bang;not-hate
csis_22254;di singkawang saya sering lihat etnis tionghoa yang kesulitan ekonomj itu kampung halaman saya;not-hate
csis_291;@USER di suriah sekolah radikal dan rakit bom..plg ke indonesia jadi tempat pkl...ya di amankan;not-hate
csis_13406;debatfinalpilkadadki bagi anies gubernur adalah pemimpin, bukan administratur / pelayan masyarkt. padahal melayani mencerminkan integritas.;not-hate
csis_25386;dirs perlukah disampaikan di ruang publik sambil teriak teriak tiap agama lain juga punya istilah buat kaum yang tidak menganut agama mereka tapi tidak pernah itu seumur hidup saya diteriaki maitrah oleh hindu atau infidel oleh yang kristen;not-hate
csis_18140;islam yang benar berdasar alquran hadis dengan bermazhab surat pemberitahuan tahunan nu front pembela islam dan thaliban karena mazhab gurunya bersambung sampai nabi jadi dipastikan ajarannya dari nabi kalau tidak bermazhab surat pemberitahuan tahunan salafi wahabi hati isis syiah maka dipastikan ajarannya bukan dari nabi km gurunya tidak bersambung sampai nabi;not-hate
csis_16070;suhflower han jeruji bambu cina menunggumu;not-hate
csis_7906;"retweeted ubaid sdq (user):; ; takabur bisa lahir dari siapa saja. penguasa, rakyat, ulama maupun cendikia. bahkan iblis makhluk yang alim & telah beribadah beratus ratus tahun dilaknat karena hasud takabburnya....";not-hate
csis_16563;ann parok padahal dale pengadilan negeri pun ada ugok party kaum cina party gerakan jolo doh nih oke dekat ngundi doh meme banyak lah drama;not-hate
csis_20057;aku betul fakta tapi pesantren syiah;not-hate
csis_5268;@USER mariberteman tapi saya kafir, takutnya waktu pemilihan presiden banyak yang unfollow~ kalau tidak mariberteman dan ngobrol~;not-hate
csis_21108;kenzie irak karena salah irak sendiri dia menyerang kuwait afganistan siapa yang mulai duluan soviet kan awal mulanya yaman karena memang perang pengaruh antara syiah yang didukung iran houti;not-hate
csis_13063;katolik di jawa ini untuk mendoakan yang meninggal , ada doa 7 hari, 40 hari, 100 hari dan 1000 hari. ini lebih mengikuti adat jawa ,kayaknya di vatikan sana tidak ada.;not-hate
csis_20963;pengamal syiah nih;not-hate
csis_9305;kalau sudah begini, apa pak @USER , bakal memberikan rehabilitasi? user tidak bersalah, apa yang dia katakan benar! al-;not-hate
csis_24587;dilraba dilmurat sebagai juru bicara global untuk tripollar tionghoa dilraba dilmurat sebagai juru bicara global untuk tripollar;not-hate
csis_14357;natuna perairan negara kesatuan republik indonesia kalau cina hancurkan taiwan cina ambil semua peraian laut cina selatan termasuk natuna;not-hate
csis_18085;by the way yang selalu kalian hina kafir itu sudah sampai ke luar angkasa sudah bikin matahari buatan sedangkan yang kalian agungkan sebagai saudara mujahid sudah membantai umat ahmadiyah mmbantai kafir di poso memutilasi kafir di sigi mmbakar rumah ibadah kafir di tj balai dan lain lain damai sekali;not-hate
csis_10127;i added a video to a @USER playlist;not-hate
csis_22858;gula kepolisian republik indonesia lah fakta kok minoritas itu dimana mana rentan terkena ujaran racist selama ini yang kena racist kalau tidak tionghoa ya arab atau melanesia papua bahkan ada orang menyebut salah satu penduduk indonesia adalah monyet ada yang menyebut belum selesai berevolusi;not-hate
csis_25700;hehe terus kamu mau berharap massa kristen mau apa bedakan antara anti semut dan anti zionis rakyat israel juga banyak yang kontra zionis;not-hate
csis_22057;jadi makna dari memotong rambut ini adalah untuk membuang sial jadi mesti pas imlek begini teman teman tionghoa rambutnya model baru semua sinciawarrior;not-hate
csis_25298;coba mbaknya dibaca lagi pernyataan saya hubungkan dengan gambar sih mbak pertama saya tidak peduli masalah orang kristen lain tersinggung tidak dibilang kafir;not-hate
csis_13445;"cuma org"""" yang salah saja yang takut dengan doa itu,anda salah?? kenapa takut??? bertobatlah sebelum doa itu dinyatakan,";not-hate
csis_11884;asyik kutuk kerajaan kata kerajaan tak bantu pelajar, tak beri pendidikan percuma. dengar apa kata ulama tersohor ge14;not-hate
csis_29275;itu intinya kenapa deh kok bawa bawa papua begitu;not-hate
csis_28395;ingin cari cowok kristen pendamping hidup ada tidak;not-hate
csis_25948;sebenarnya dalam hal apapun tidak boleh ya membawa jabatan di luar jam kerja apalagi dalam bentuk ancaman kayak begini justru safa yang bisa menuntut karena ada ancaman cyber bullying juga kesalahan dalam kesewenangan jabatan ini bagian ayahnya yang di kirim ke papua;not-hate
csis_15619;sementara menteri perang sibuk belanja perlengkapan letal sementara rusia ukraina cina taivvan united state of america iran korea utara sudah mule pemanasan petanyaan vvarga net kenapa menteri agama kok mengurus pengaturan orang islam kenavvhy suara mesjid turun harga kedele naik;not-hate
csis_1849;8. presiden user: tahan uji, tahan banting, selalu tawakal, dan berserah diri kepada allah dengan tetap berusaha dan berikhtiar. jangan sampai ada pesimisme apapun jokowiajakmasyarakatoptimistis;not-hate
csis_9051;@USER boleh boleh saja sih mencalonkan presiden karena semua warga negara ri punya hak dipilih & memilih presiden, kita kita juga boleh kok ikut andil nyalon;not-hate
csis_27016;lah terus kalau di papua kenapa coy;not-hate
csis_23030;kalau di tempat tinggalku dicibadak sukabumi toko yang punya orang keturunan arab dan yang keturunan tionghoa juga mengomongnya pakai bahas sunda alhamdulillah kami rukun aku kalau beli alat dapur dan obat herbal ke toko arab kalau beli emas ke sih koko baik semuanya;not-hate
csis_28185;csy sih paling aktivis ham tapi concern masalah ham di papua saja tidak tau jokes of the tahun;not-hate
csis_27522;senin jumat islam sabtu minggu kristen;not-hate
csis_27303;seknas ri amir nihat doy darma creepers mandala imut ganzo nusantara jika ri nah itu yang aku tanya waktu debat tadi malam yang mengakui kristen tetapi marah dengan sebutan kadrun nya pak;not-hate
csis_21862;id saudara tionghoa apa tidak risih ya ini kan acara keagamaan mereka kalau pendapar saya sih silakan beribadah masing dengan tenang;not-hate
csis_5609;@USER gue stres ingin ujian nasional bukannya makin alim malah makin bejad;not-hate
csis_21991;inkriya di sisi lain ketika aku bareng teman non tionghoa ya kelakuannya sama saja;not-hate
csis_1881;@USER kunyuk satu nih yang gue punya wkwkwkk;not-hate
csis_16503;that one time yb xx and penjaja sindir wah sekarang baru turun padang lah yb pembangkang nih i tak nak sebut lokasi nanti boleh teka which yb but heck penjaja especially cina nih memang tak bagi muka langsung sembur dan maki;not-hate
csis_23982;oke apa yang telah kamu alami juga tidak bisa jadi pandangan umum saya pernah bekerja di bawah bos tionghoa sekarang saya kerja di instansi pemerintahan yang isinya pribumi yang saya perhatikan ada stigma yang diterima sebagian tionghoa tapi bukan jadi pandangan umum;not-hate
csis_83;ab: pribadi yang senang berkompetisi dalam hal yang baik dan positif;not-hate
csis_25005;opa oma gue tionghoa wkwkwkkwwk anjenggg muka gue di situ aib banget tuhaann;not-hate
csis_6791;@USER harus diwaspadai atas nama ham tetapi berujung k;not-hate
csis_14343;kenzie kamu bakal diam saja seumpama kamu punya pekarangan di klaim sama musuhmu contoh natuna diklaim milik cina kamu bakal marah atau tidak;not-hate
csis_27699;bukanyujin bisa dibilang demikian di indonesia ada agama yang diakui yaitu muslim kristen katolik hindu buddha konghucu selain daripada itu dipersilakan asal tidak bertentangan dengan undang undang dasar;not-hate
csis_28388;ya ampun ingat banget dan yang bikin tambah ingat temanku kristen masuk space tadarus sejam kemudian baru sadar ternyata space mengaji katanya;not-hate
csis_24666;setiap pasien orang tionghoa yang gue temuin rata mereka tidak manja dan cekatan bukan bermaksud mengistimewakan tapi memang fakta;not-hate
csis_17622;sedikit sedikit komunis syiah usaha nya maju di ejek partai komunis indonesia padahal kelihatan sama mata usaha nya apa pikiran ortodok memang susah terlalu visioner kureng pergerakan bacot;not-hate
csis_20715;komunis syiah ah ahmadiyah liberal lgbt islampobia zionis;not-hate
csis_17308;kepolisian republik indonesia nusaputra cybernu ansornu ini mesti dicari nih karena menang memang jadi inceran apalagi sepak terjangnya soal ahmadiyah dan sertifikasi halal;not-hate
csis_18764;yw beliau memang menfatwakan ahmadiyah kafir tapi tetap saja beliau yakin bahwa nabi bisa as wafat beliau menuliskan di kitab tafsirnya juga meskipun nabi bisa as sudah wafat tetap tidak membenarkan ahmadiyah;not-hate
csis_11957;@USER wkwk masa burung kenari mau dipakai buat dokumentasi burung hantu harusnya atau burung onta;not-hate
csis_8882;ia mengatakan bahwa tindakan soemantri itu (seorang pejabat negara, atas nama negara, memenuhi undangan perusahaan swasta asing) tidak patut. freeport51;not-hate
csis_25618;menguji iman kristen saya;not-hate
csis_14756;ambil war studies saja kayak gustika insyaallah lebih berfaedah nanti buat perang di laut cina selatan;not-hate
csis_9606;"prabowoanismatta cocok !!!!; ; ""sebesar apapun masalah yang kita hadapi, benteng kebahagiaan kita tak boleh tersentuh""; ~ @USER ; ; @USER";not-hate
csis_22208;digoreng ada kok marselina oktaviani itu polwan berdarah tionghoa tetapi memang jarang tionghoa jadi aparatur sipil negara;not-hate
csis_28232;akgae ya dia terus yang soal papua papua itu apa deh tidak mengerti ada urusannya sama sih safa kah;not-hate
csis_4840;@USER ah anjir favorit gue bgt;not-hate
csis_25184;berbakti terhadap shimen å¸ˆé—¨ tionghoa menurut pandangan saya berbakti adalah bentuk nyata dari pengabdian kecintaan dan ketulusan yang sangat mendalam dan kesetiaan rela berkorban apa pun yang telah dijalankan oleh seseorang dalam kurun wak;not-hate
csis_90;najis banget gue mentwit apa barusan wey;not-hate
csis_20748;negara syiah lebih tepatnya om;not-hate
csis_9414;mampus diare;not-hate
csis_2738;jijik bgt, goblok.;not-hate
csis_28905;masih papua barat kan belum new guinea;not-hate
csis_25679;bukan di jember kota sih daerah semboro kalau tidak salah satu agamanya kristen katolik cuma keluarga sepupuku yang muslim tapi sangat rukun dan toleransinya tinggi;not-hate
csis_24909;yang heng å¼ è¡¡ ilmuwan multitalenta dari dinasti han timur tionghoa yang heng simplified å¼ è¡¡ traditional å¼µè¡¡ pinyin zhäng hã hak cipta ng adalah astronom matematikawan penemu geograf kartograf seniman penyair dan negarawan yang hidup sela;not-hate
csis_16469;bencinya baca nih as parents memang boleh trauma sebabkan banyak sangat citer lembut porno kat televisi cerita melayu ke cina ke hindustan ke korea ke memang kami xtengok zaman sekarang makin menakutkan aku trauma baca kesah anak orang sok aku ajar dari kecil untuk anak aku;not-hate
csis_5979;"@USER haha..gubernur rasa presiden..; saya sangat bangga ð???ð???ð???ð???ð???ð???";not-hate
csis_9812;jauh sebelum menjadi wakil presiden sby, jika adalah seorang saudagar yang lumayan sukses.;not-hate
csis_5147;@USER ngewe gue mau budek ah;not-hate
csis_2351;@USER habis baca ini aku takut karena aku merasa 'insecure attachment' both ambient dan disorganized ada dalam diri aku. jadi aku cacat ya? aku harus bagaimana untuk memperbaiki itu kakak phoerange? bagaimana kakak @USER menghadapi itu semua?;not-hate
csis_20396;hamas ikhwanul muslimin adalah budak syiah yahudi amp amerika;not-hate
csis_2748;kapan anjing makan yang bukan haknya, kapan anjing makan berlebihan, kapan anjing pernah mencuri sebagaimana para manusia.. dimana;not-hate
csis_18225;baimm sejak kapan ahmadiyah itu agama islam kalau ada yang bilang ahmadiyah islam berarti dia juga sesat pemikirannya islam tidak pernah mengakui adanya nabi lain setelah rasulullah wafat paham tidak sampai di sini;not-hate
csis_13106;@USER hanya terjadi di rezim jokowi. yang dicopot harusnya kepala kepolisian republik indonesianya . karena lembaga kepolisian setiap kebijakan tidak berjalan sendiri sendiri,tapi ada perintah dan izin atasan.;not-hate
csis_15931;akhirnya mereka sendiri yang kena covid terus menyalahkan orang cina padahal mereka sendiri yang tidak mau pakai masker satu motor orang terus jalan jalan;not-hate
csis_5837;entot adik mas ah ah terus mas enjot memek adek;not-hate
csis_13450;pilkada serentak, megawati hanya meminta jangan ada intimidasi dan politik uang;not-hate
csis_20295;tidak ada alasan apapun ahmadiyah aliran sesat;not-hate
csis_25952;saya ini mamanya jaemin renjun saya tidak terima kamu tau tidak dosen saya kader golkar saya aktivis ham ayah saya tentara nasional indonesia adik saya polisi kakak calon suami saya kepala kepolisian daerah kamu mau papah kamu dipindahkan ke papua;not-hate
csis_2219;@USER sebenarnya lewat semua agama bisa, banyak jalan di sana hindu dengan yoga nya (hening) , islam dengan jalan tarekatnya;not-hate
csis_23994;memang benar sesuai pepatah kuno tionghoa orang urip itu xa wang xi na wang;not-hate
csis_25284;zaman nabi agama islam dibenci oleh penganut kristen dan yahudi apa terus kamu bisa bilang ucapan dan kelakuan nabi tidak benar dan merusak islam belum betul pemikiran surat pemberitahuan tahunan ini;not-hate
csis_26624;ha masuk kristen maaf ya kamu bilang kitab kamu dongeng terus mengajak gue masuk kristen lawak banget jadi ini yang diblg rocky gerung kitab fiksi oke deh wkwk;not-hate
csis_25798;haha iya aku tau itu editan dan buat lucu lucuan cuma kalau dianggap normal terus terusan kesannya papua itu isinya polisi tentara guru dokter dan orang orang lainnya yang bermasalah di pulau lain dikirim ke sana wkwk by the way maaf ya twit saya sudah ganggu kak bagi;not-hate
csis_7499;"dan sepengetahuanku juga, isu privatisasi air ini cukup lama mereka awasi. waktu jaman pilihan kepala daerah dulu sih pasti berkicau di sosmed, sekarang kok tidak ya..; ; serius nanya.. ð?¤?";not-hate
csis_28596;leader terus mau dirikan partai katolik nusantara atau partai kristen nusantara berlebur bersama partai islam nusantara mungkin bisa dipertimbangkan;not-hate
csis_29000;masalahnya mau membela tapi malah bikin diri sendiri kelihatan bego materai k lah mau bawa ke pengadilan lah mau mindahin pekerjaan bapak sih safa ke papua lah lawak benar heran;not-hate
csis_2285;@USER wah berengsek nih. ketahuan yang punya bisa mampus aku. :((;not-hate
csis_23116;drama never too late rills still cut perdana dari wang ziwen deng jie amp bai jingting tionghoa HTTPURL proses syuting telah selesai drama modern never too late æˆ‘çš„åš hak cipta ç†å…­åå² rilis still cut perdana dan resmi umumkan pemerannya yang dibintangi wa;not-hate
csis_29262;oh ini kenapa orgorg tertawa dengar papua kalau pernyataan nya tentang papua ini tiba tiba dipermasalahin sama orang lain bagaimana ya wkwk;not-hate
csis_23406;pertanyaannya apakah dalam implementasinya hanya pada keturunan tionghoa;not-hate
csis_26686;lah bukannya yang selalu bilang agama kasih amp damai itu kristen kok genoside kasih bunuh maksudnya wkwk;not-hate
csis_22191;cina kayak tidak usah glorifikasi cina miskin tidak usah dramatisasi pandang tionghoa as a person dengan nasib surat pemberitahuan tahunan manusia lainnya juga gue tau pernyataan ini tidak akan tamat;not-hate
csis_11294;sih cantik jago mengemut alias sepong kontol , teteknya kelihatan , jadi bikin sange , ingin juga dong kontol kayak begitu .;not-hate
csis_8429;memperhatikan cara chef barat menilai salah tentang ayam rendang, aku terpikir jika mereka juga telah tersalah menilai seni catan, sastera, film dan hasil seni budaya lain sebelah sini dari kaca mata dan cita rasa mereka.;not-hate
csis_14638;lah ada hal yang saya suka dan ada hal yang tidak saya suka soal uang trap ini benaran ada etiopia yakin nanti bisa bayar utangnya palingan cina akan kontrol negara mereka;not-hate
csis_20238;membicarakan toleransi tapi mengukuhkan masalah sunni syiah memang toleransi macam bagaimana itu sunni syiah;not-hate
csis_383;dijual lagi gue kayak jablay;not-hate
csis_17447;kok kadrun yang disalahkan kamu belum jangan diborong dong kalau mau itu tinggal perintah langsung tutup semua bahkan ajaran syiah yang menghalalkan nikah kontrak juga bisa dilarang kalau mau syiah itu gurunya tidak bersambung sampai nabi jadi dipastikan ajarannya bukan dari nabi;not-hate
csis_18350;syiah orang yang mudah kafirkan muslim lain syiah orang yang mudsh tuduh wahabi terhadap muslim yang ikuti sunnah rosullulloh;not-hate
csis_27541;anda kalau bukan islam tidak usah sok tau deh anda saja tidak tau arti kafir itu apa sok sokan ngebacod diislam itu sudah bagus dikristen teman saya papanya pendeta menyebut orang yang bukan kristen itu domba yang tersesat ya saya pribadi memaklumi padahal sebutanya hewan;not-hate
csis_18010;ef memang kamu syiah ya kok marah;not-hate
csis_9476;@USER bawa bawa google ah tai del;not-hate
csis_23952;kalau keseleo bawa ke singsang dipontianak banyak singsang tionghoa yang bisa mnyembuhkan keseleo patah tulang;not-hate
csis_26825;wkwkkwwk papua barat anjing padahal dia dari papua timur;not-hate
csis_3811;@USER lagi mencari tuyul unn, kakak perempuan lagi apa?;not-hate
csis_18128;semoga allah subhanahu wa taala memulihkan kesehatan anda sgr dan soal syiah itu mereka memang menyusup dengan sangat halus saya dulu pernah hampir terjerumus ke dalamnya allah yubarrik fiik habib;not-hate
csis_23927;seleksi akmil kemarin banyak anak tionghoa yang daftar kok;not-hate
csis_13473;puluhan personel brigade mobil nunukan diberangkatkan, amankan pilihan kepala daerah di dua provinsi;not-hate
csis_20586;cak hmmm kalau pemikiran dan pemahaman madzab sama apa iya disbt syiah dalam beberapa hal pasti ada pemikiran yang sama apa harus disbt syiah;not-hate
csis_24033;coba saja deh itu malaysia tidak cuma melayu dan tionghoa tetapi jawa memang ada bagian dari suku negara mereka karena pendatang gue rasa tidak bakal kena bulanan orang indonesia malah klaim budaya anggap lah kayak orang cina lokal yang ada di indonesia kayak bakmie barongsai bakso dan lain lain;not-hate
csis_11247;pengetahuan tidak dapat menggantikan persahabatan. aku (patrick) lebih suka jadi idiot daripada kehilanganmu (spongebob);not-hate
csis_22834;pembelaan hukum pengertian sesajen apa sih apakah budaya apakah ibadah agama tertentu jika budaya bertentangan dengan agama islam jika agama ahar di buat tempat khusus untuk sembahyang seperti sadar kira tionghoa;not-hate
csis_25394;banyak lah cowok islam kenapa memilih sama cowok kristen;not-hate
csis_15394;warga cina komunis di kota kiev ditipu rusia dikira hari kota kiev sudah diduduki tentara rusia akhirnya terkurung di rumahnya;not-hate
csis_25658;lah kak sewoon kristen kah aku kira muhammadiyah;not-hate
csis_11410;@USER ada pengaruh komunisme di situ: eks komunis ya komitmen rendah.;not-hate
csis_15621;sebelum anak masuk sekolah hopefully sangatlah syllibus sudah bertukar kalau tak rasanya hantar anak ke sekolah cina atau international school je lah hem xpun kena pindah oversea petik buah biar sekolah kat sana tiber;not-hate
csis_13324;ahmad dhani sentil ahok, eh sandiaga uno cengar cengir.!:;not-hate
csis_27599;memang ada skin kristen;not-hate
csis_28701;kursi islam kayak bagaimana belum pernah lihat di rumah banyak kursi nih yang bikin orang cina mungkin kristen atau konghucu yang bikin orang thailand mungkin budda atau kristen biasa saja bangkunya;not-hate
csis_5055;"*dimall*. pak, mama aku hilang. security bentar ya. *cek cek"" pengumuman u/ orang tua asu. yang merasa kehilangan.";not-hate
csis_18324;tahun rezim soeharto berkuasa sedikitpun tidak pernah mengganggu suara azan ini baru tahun berkuasa sudah kepanasan dengar azan bahkan suara azan di samakan dengan gongongan yang mengganggu tidak salah lagi nih rezim memang di kuasai komunis dan menteri agama nya anjink syiah;not-hate
csis_22710;negara cina disebut tiongkok kalau cina taipei disebut tionghoa taipei orang indonesia yang ras nya cina disebut masyarakat tionghoa;not-hate
csis_13174;@USER masih banyak hal agamis yang bisa dibahas, kenapa ke pilihan kepala daerah terus, apa tingkat keimanan anda cuma sebatas pilkada????;not-hate
csis_13506;pak anies dan pak @USER selamat ya sudah terpilih jadi gubernur dan wakil gubernur jakarta.;not-hate
csis_3608;jalan salib di kota ambon potensial jadi objek wisata religius;not-hate
csis_832;ada lo orang yang suka nyinyir pecun di lini masa tapi menyukai postingan akun open bo.;not-hate
csis_19310;tidak buanyaakkkkkk kalau kamu kan punya kuota itu googling saja kalau memang niat mencari kebenaran imam madzhab saja sepakat kok akan kafirnya mereka apa yang membuat kamu masih ragu kalau cuma mau debat kusir sama yang lain saja deh saya adalah sudah kenyang debat sama syiah;not-hate
csis_18077;semua muslim juga boleh kok salat di masjid ahmadiyah orang ahmadiyah itu percaya bahwa imam mahdi dan nabi bisa a si sudah datang di akhir zaman ini dasarnya juga al qur an dan hadis cobalah mengobrol dengan mereka online offline mereka terbuka kok;not-hate
csis_17222;daftar di atas musih besar syiah liberal dan komunis;not-hate
csis_8419;@USER rezim ini bubar kandangkan semua...ganti komisi pemberantasan korupsi pro rezim.;not-hate
csis_24269;wkwk padahal malaysia kan sebenarnya siklusnya mirip sama indonesia tadinya di badminton hampir semuanya etnis tionghoa lama yang non tionghoa mulai makin banyak situasi nya mirip saja tapi dia jaman tahun begini masih racist;not-hate
csis_2186;kini telah berpindah ke tangan medco milik arifin panigoro yang mengambil alih saham tersebut dengan menggunakan dana pinjaman dari china.;not-hate
csis_2319;ketika ulama dan umara bersatu | nu online;not-hate
csis_4085;@USER padahal isis mengklaim kejadian markas komando brigade mobil adalah gerakan mereka, tetapi nah pintarnya bawahan aman. berarti kejadian markas komando sama bom susilo bambang yudhoyono tidak ada kaitannya dong?;not-hate
csis_27458;demi apa gue kenal itu orang sudah tahun dan baru tau kalau dia muslim nama dia bali alumni sekolah kristen ya jangan salahkan gue kalau salah sangka;not-hate
csis_2548;gue bikin video, isinya photo dan video ucapan selamat ulang tahun untuk dia. yak!! boleh memaki saya sekarang ya waktunya.. ok,;not-hate
csis_25060;itu berlindung atas nama tionghoa padahal dia pribadi seperti apa kita bisa lihat semua;not-hate
csis_28449;mukaku kristen bangetkah;not-hate
csis_27234;hati hati di sosial media sambil membicarakan ditugasin ke papua seolah olah itu hukuman berat tak tau lagi sakit hati banget;not-hate
csis_9577;"@USER selalu dalam damai untuk kamu, ""untukmu agamamu untukku agamaku.."" begitu dalam kitab suci alqur\'an.. *jadi orang kristen yang taat aja, dan urusan muslim untuk menjadi muslim yang taat juga.. kalo kamu hormat sebagian";not-hate
csis_2176;"tuan guru bajang @USER sudah terbukti sebagai umaro' sekaligus ulama' dan nasionalis-religius.; nasionalismenya sudah tidak diragukan lagi karena beliau seorang cucu pahlawan nasional yang sudah mendedikasikan dirinya untuk negara kesatuan republik indonesia ; tgbuntukindonesia2019";not-hate
csis_15974;sedap tapi rasa kari cina lah;not-hate
csis_24437;malaysia banyak warga aslinya keturunan tionghoa min kayaknya;not-hate
csis_21378;ekokuntadhi setahu saya kalau warga keturunan tionghoa iya memang sangat di memusuhi tapi tidak dengan warga jawa batak atau yang lainnya seperti yang bapak katakan itu;not-hate
csis_14279;walah tapi awalnya taiwan ini jadi bagian dari cina atau bagaimana bisa tolong jelaskan tidak kak kalau paham terima kasih;not-hate
csis_3793;@USER jadi memang cara cara pilihan kepala daerah daerah khusus ibukota digunakan di jawa tengah;not-hate
csis_6081;buta greetings, bagaimana dong? hehe;not-hate
